MeastID,Ply,Course,U-Roller,U-Sensor,U-TowChangeProgramed,TowPresentBitmap,GapPresentBitmap,ProfileID,Notes,X,Y,Z,C,n1,n2,n3,j1,j2,j3,j4,j5,j6
667,3,26,39.706872,38.268,37.868,16776960,16776704,284322,,6.429,-22.012,86.1,0,1,0,0,0,0,0,0,0,0
668,3,26,39.770416,38.332,37.868,16776960,16776704,284323,,6.429,-22.012,86.036,0,1,0,0,0,0,0,0,0,0
669,3,26,39.834392,38.396,37.868,16776960,16776704,284324,,6.429,-22.012,85.972,0,1,0,0,0,0,0,0,0,0
670,3,26,39.897856,38.459,37.868,16776960,16776704,284325,,6.429,-22.012,85.909,0,1,0,0,0,0,0,0,0,0
671,3,26,39.961336,38.522,37.868,16776960,16776704,284326,,6.429,-22.012,85.846,0,1,0,0,0,0,0,0,0,0
672,3,26,40.024736,38.586,37.868,16776960,16776704,284327,,6.429,-22.012,85.782,0,1,0,0,0,0,0,0,0,0
673,3,26,40.0882,38.65,37.868,16776960,16776704,284328,,6.429,-22.012,85.718,0,1,0,0,0,0,0,0,0,0
674,3,26,40.152296,38.714,37.868,16776960,16776704,284329,,6.429,-22.012,85.654,0,1,0,0,0,0,0,0,0,0
675,3,26,40.215584,38.778,37.868,16776960,16776704,284330,,6.429,-22.012,85.59,0,1,0,0,0,0,0,0,0,0
676,3,26,40.279336,38.841,37.868,16776960,16776704,284331,,6.429,-22.012,85.527,0,1,0,0,0,0,0,0,0,0
677,3,26,40.343048,38.905,37.868,16776960,16776704,284332,,6.429,-22.012,85.462,0,1,0,0,0,0,0,0,0,0
678,3,26,40.406488,38.968,37.868,16776960,16776704,284333,,6.429,-22.012,85.399,0,1,0,0,0,0,0,0,0,0
679,3,26,40.470488,39.032,37.868,16776960,16776704,284334,,6.429,-22.012,85.336,0,1,0,0,0,0,0,0,0,0
680,3,26,40.533816,39.096,37.868,16776960,16776704,284335,,6.429,-22.012,85.272,0,1,0,0,0,0,0,0,0,0
681,3,26,40.597584,39.16,37.868,16776960,16776704,284336,,6.429,-22.013,85.208,0,1,0,0,0,0,0,0,0,0
682,3,26,40.661256,39.223,37.868,16776960,16776704,284337,,6.429,-22.013,85.145,0,1,0,0,0,0,0,0,0,0
683,3,26,40.724664,39.286,39.236,16776704,16776192,284338,,6.429,-22.013,85.082,0,1,0,0,0,0,0,0,0,0
684,3,26,40.78868,39.35,39.236,16776704,16776192,284339,,6.429,-22.013,85.018,0,1,0,0,0,0,0,0,0,0
685,3,26,40.851928,39.413,39.236,16776704,16776192,284340,,6.429,-22.013,84.955,0,1,0,0,0,0,0,0,0,0
686,3,26,40.915616,39.477,39.236,16776704,16776192,284341,,6.429,-22.013,84.891,0,1,0,0,0,0,0,0,0,0
687,3,26,40.97936,39.541,39.236,16776704,16776192,284342,,6.429,-22.013,84.827,0,1,0,0,0,0,0,0,0,0
688,3,26,41.042752,39.605,39.236,16776704,16776192,284343,,6.429,-22.013,84.763,0,1,0,0,0,0,0,0,0,0
689,3,26,41.106672,39.669,39.236,16776704,16776192,284344,,6.429,-22.013,84.699,0,1,0,0,0,0,0,0,0,0
690,3,26,41.17004,39.732,39.236,16776704,16776192,284345,,6.429,-22.013,84.636,0,1,0,0,0,0,0,0,0,0
691,3,26,41.233712,39.795,39.736,16776192,16775168,284346,,6.429,-22.013,84.573,0,1,0,0,0,0,0,0,0,0
692,3,26,41.297664,39.859,39.736,16776192,16775168,284347,,6.429,-22.013,84.509,0,1,0,0,0,0,0,0,0,0
693,3,26,41.361576,39.923,39.736,16776192,16775168,284348,,6.429,-22.013,84.445,0,1,0,0,0,0,0,0,0,0
694,3,26,41.42512,39.986,39.736,16776192,16775168,284349,,6.429,-22.013,84.382,0,1,0,0,0,0,0,0,0,0
695,3,26,41.48828,40.049,39.736,16776192,16775168,284350,,6.429,-22.013,84.319,0,1,0,0,0,0,0,0,0,0
696,3,26,41.551952,40.113,39.736,16776192,16775168,284351,,6.429,-22.013,84.255,0,1,0,0,0,0,0,0,0,0
697,3,26,41.615784,40.177,39.736,16776192,16775168,284352,,6.429,-22.014,84.191,0,1,0,0,0,0,0,0,0,0
698,3,26,41.679152,40.24,40.235,16775168,16773120,284353,,6.429,-22.014,84.128,0,1,0,0,0,0,0,0,0,0
699,3,26,41.743232,40.305,40.235,16775168,16773120,284354,,6.429,-22.014,84.063,0,1,0,0,0,0,0,0,0,0
700,3,26,41.806792,40.369,40.235,16775168,16773120,284355,,6.429,-22.014,83.999,0,1,0,0,0,0,0,0,0,0
701,3,26,41.870112,40.432,40.235,16775168,16773120,284356,,6.429,-22.014,83.935,0,1,0,0,0,0,0,0,0,0
702,3,26,41.933664,40.495,40.235,16775168,16773120,284357,,6.429,-22.014,83.872,0,1,0,0,0,0,0,0,0,0
703,3,26,41.99768,40.559,40.235,16775168,16773120,284358,,6.429,-22.014,83.808,0,1,0,0,0,0,0,0,0,0
704,3,26,42.061144,40.623,40.235,16775168,16773120,284359,,6.429,-22.014,83.743,0,1,0,0,0,0,0,0,0,0
705,3,26,42.124504,40.686,40.235,16775168,16773120,284360,,6.429,-22.014,83.681,0,1,0,0,0,0,0,0,0,0
706,3,26,42.18832,40.75,40.735,16773120,16769024,284361,,6.429,-22.014,83.618,0,1,0,0,0,0,0,0,0,0
707,3,26,42.25232,40.814,40.735,16773120,16769024,284362,,6.429,-22.014,83.554,0,1,0,0,0,0,0,0,0,0
708,3,26,42.315688,40.878,40.735,16773120,16769024,284363,,6.429,-22.014,83.49,0,1,0,0,0,0,0,0,0,0
709,3,26,42.379048,40.941,40.735,16773120,16769024,284364,,6.429,-22.014,83.427,0,1,0,0,0,0,0,0,0,0
710,3,26,42.443144,41.005,40.735,16773120,16769024,284365,,6.429,-22.014,83.363,0,1,0,0,0,0,0,0,0,0
711,3,26,42.507,41.069,40.735,16773120,16769024,284366,,6.429,-22.014,83.299,0,1,0,0,0,0,0,0,0,0
712,3,26,42.570576,41.133,40.735,16773120,16769024,284367,,6.429,-22.014,83.235,0,1,0,0,0,0,0,0,0,0
713,3,26,42.634096,41.196,40.735,16773120,16769024,284368,,6.429,-22.014,83.172,0,1,0,0,0,0,0,0,0,0
714,3,26,42.69772,41.259,41.235,16769024,16760832,284369,,6.429,-22.015,83.109,0,1,0,0,0,0,0,0,0,0
715,3,26,42.761304,41.322,41.235,16769024,16760832,284370,,6.429,-22.016,83.046,0,1,0,0,0,0,0,0,0,0
716,3,26,42.824816,41.386,41.235,16769024,16760832,284371,,6.429,-22.015,82.982,0,1,0,0,0,0,0,0,0,0
717,3,26,42.888376,41.449,41.235,16769024,16760832,284372,,6.429,-22.015,82.919,0,1,0,0,0,0,0,0,0,0
718,3,26,42.951904,41.513,41.235,16769024,16760832,284373,,6.429,-22.015,82.855,0,1,0,0,0,0,0,0,0,0
719,3,26,43.015424,41.576,41.235,16769024,16760832,284374,,6.429,-22.015,82.793,0,1,0,0,0,0,0,0,0,0
720,3,26,43.079104,41.64,41.235,16769024,16760832,284375,,6.429,-22.015,82.729,0,1,0,0,0,0,0,0,0,0
721,3,26,43.142664,41.704,41.235,16769024,16760832,284376,,6.429,-22.015,82.663,0,1,0,0,0,0,0,0,0,0
722,3,26,43.206328,41.768,41.734,16760832,16744448,284377,,6.429,-22.015,82.6,0,1,0,0,0,0,0,0,0,0
723,3,26,43.270488,41.832,41.734,16760832,16744448,284378,,6.429,-22.015,82.537,0,1,0,0,0,0,0,0,0,0
724,3,26,43.33412,41.896,41.734,16760832,16744448,284379,,6.429,-22.015,82.473,0,1,0,0,0,0,0,0,0,0
725,3,26,43.39764,41.959,41.734,16760832,16744448,284380,,6.429,-22.015,82.409,0,1,0,0,0,0,0,0,0,0
726,3,26,43.46116,42.023,41.734,16760832,16744448,284381,,6.429,-22.015,82.345,0,1,0,0,0,0,0,0,0,0
727,3,26,43.524768,42.086,41.734,16760832,16744448,284382,,6.429,-22.015,82.281,0,1,0,0,0,0,0,0,0,0
728,3,26,43.588208,42.149,41.734,16760832,16744448,284383,,6.429,-22.015,82.218,0,1,0,0,0,0,0,0,0,0
729,3,26,43.651728,42.213,41.734,16760832,16744448,284384,,6.429,-22.015,82.155,0,1,0,0,0,0,0,0,0,0
730,3,26,43.715728,42.277,42.234,16744448,16711680,284385,,6.429,-22.015,82.091,0,1,0,0,0,0,0,0,0,0
731,3,26,43.779568,42.342,42.234,16744448,16711680,284386,,6.429,-22.015,82.027,0,1,0,0,0,0,0,0,0,0
732,3,26,43.843056,42.405,42.234,16744448,16711680,284387,,6.429,-22.016,81.963,0,1,0,0,0,0,0,0,0,0
733,3,26,43.906424,42.468,42.234,16744448,16711680,284388,,6.429,-22.016,81.9,0,1,0,0,0,0,0,0,0,0
734,3,26,43.96988,42.532,42.234,16744448,16711680,284389,,6.429,-22.016,81.836,0,1,0,0,0,0,0,0,0,0
735,3,26,44.033712,42.596,42.234,16744448,16711680,284390,,6.429,-22.016,81.772,0,1,0,0,0,0,0,0,0,0
736,3,26,44.097504,42.66,42.234,16744448,16711680,284391,,6.429,-22.016,81.708,0,1,0,0,0,0,0,0,0,0
737,3,26,44.160976,42.723,42.234,16744448,16711680,284392,,6.429,-22.016,81.645,0,1,0,0,0,0,0,0,0,0
738,3,26,44.224416,42.786,42.734,16711680,16646144,284393,,6.429,-22.016,81.582,0,1,0,0,0,0,0,0,0,0
739,3,26,44.287864,42.849,42.734,16711680,16646144,284394,,6.429,-22.016,81.519,0,1,0,0,0,0,0,0,0,0
740,3,26,44.351752,42.913,42.734,16711680,16646144,284395,,6.429,-22.016,81.455,0,1,0,0,0,0,0,0,0,0
741,3,26,44.415512,42.977,42.734,16711680,16646144,284396,,6.429,-22.016,81.392,0,1,0,0,0,0,0,0,0,0
742,3,26,44.47888,43.04,42.734,16711680,16646144,284397,,6.429,-22.016,81.329,0,1,0,0,0,0,0,0,0,0
743,3,26,44.542328,43.103,42.734,16711680,16646144,284398,,6.429,-22.016,81.266,0,1,0,0,0,0,0,0,0,0
744,3,26,44.606408,43.167,42.734,16711680,16646144,284399,,6.429,-22.016,81.201,0,1,0,0,0,0,0,0,0,0
745,3,26,44.670056,43.231,42.734,16711680,16646144,284400,,6.429,-22.016,81.136,0,1,0,0,0,0,0,0,0,0
746,3,26,44.733392,43.295,43.233,16646144,16515072,284401,,6.429,-22.016,81.071,0,1,0,0,0,0,0,0,0,0
747,3,26,44.79684,43.358,43.233,16646144,16515072,284402,,6.429,-22.016,81.008,0,1,0,0,0,0,0,0,0,0
748,3,26,44.86092,43.422,43.233,16646144,16515072,284403,,6.429,-22.016,80.944,0,1,0,0,0,0,0,0,0,0
749,3,26,44.924336,43.485,43.233,16646144,16515072,284404,,6.429,-22.017,80.882,0,1,0,0,0,0,0,0,0,0
750,3,26,44.988168,43.549,43.233,16646144,16515072,284405,,6.429,-22.017,80.818,0,1,0,0,0,0,0,0,0,0
751,3,26,45.052024,43.613,43.233,16646144,16515072,284406,,6.429,-22.017,80.755,0,1,0,0,0,0,0,0,0,0
752,3,26,45.115384,43.676,43.233,16646144,16515072,284407,,6.429,-22.017,80.692,0,1,0,0,0,0,0,0,0,0
753,3,26,45.178768,43.74,43.733,16515072,16252928,284408,,6.429,-22.017,80.628,0,1,0,0,0,0,0,0,0,0
754,3,26,45.24268,43.805,43.733,16515072,16252928,284409,,6.429,-22.017,80.563,0,1,0,0,0,0,0,0,0,0
755,3,26,45.306368,43.868,43.733,16515072,16252928,284410,,6.429,-22.017,80.5,0,1,0,0,0,0,0,0,0,0
756,3,26,45.370032,43.932,43.733,16515072,16252928,284411,,6.429,-22.017,80.436,0,1,0,0,0,0,0,0,0,0
757,3,26,45.434096,43.996,43.733,16515072,16252928,284412,,6.429,-22.017,80.372,0,1,0,0,0,0,0,0,0,0
758,3,26,45.497616,44.06,43.733,16515072,16252928,284413,,6.429,-22.017,80.308,0,1,0,0,0,0,0,0,0,0
759,3,26,45.561136,44.123,43.733,16515072,16252928,284414,,6.429,-22.017,80.245,0,1,0,0,0,0,0,0,0,0
760,3,26,45.6248,44.187,43.733,16515072,16252928,284415,,6.429,-22.017,80.181,0,1,0,0,0,0,0,0,0,0
761,3,26,45.688376,44.25,44.233,16252928,15728640,284416,,6.429,-22.017,80.118,0,1,0,0,0,0,0,0,0,0
762,3,26,45.751904,44.313,44.233,16252928,15728640,284417,,6.429,-22.017,80.055,0,1,0,0,0,0,0,0,0,0
763,3,26,45.81552,44.377,44.233,16252928,15728640,284418,,6.429,-22.017,79.992,0,1,0,0,0,0,0,0,0,0
764,3,26,45.87904,44.441,44.233,16252928,15728640,284419,,6.429,-22.017,79.928,0,1,0,0,0,0,0,0,0,0
765,3,26,45.94252,44.505,44.233,16252928,15728640,284420,,6.429,-22.018,79.864,0,1,0,0,0,0,0,0,0,0
766,3,26,46.006208,44.568,44.233,16252928,15728640,284421,,6.429,-22.018,79.801,0,1,0,0,0,0,0,0,0,0
767,3,26,46.070288,44.632,44.233,16252928,15728640,284422,,6.429,-22.018,79.737,0,1,0,0,0,0,0,0,0,0
768,3,26,46.133824,44.696,44.233,16252928,15728640,284423,,6.429,-22.018,79.672,0,1,0,0,0,0,0,0,0,0
769,3,26,46.197344,44.759,44.233,16252928,15728640,284424,,6.429,-22.018,79.608,0,1,0,0,0,0,0,0,0,0
770,3,26,46.260928,44.823,44.233,16252928,15728640,284425,,6.428,-22.018,79.545,0,1,0,0,0,0,0,0,0,0
771,3,26,46.3244,44.886,44.826,15728640,14680064,284426,,6.428,-22.018,79.483,0,1,0,0,0,0,0,0,0,0
772,3,26,46.388,44.95,44.826,15728640,14680064,284427,,6.427,-22.018,79.419,0,1,0,0,0,0,0,0,0,0
773,3,26,46.451696,45.013,44.826,15728640,14680064,284428,,6.428,-22.018,79.356,0,1,0,0,0,0,0,0,0,0
774,3,26,46.515192,45.077,44.826,15728640,14680064,284429,,6.428,-22.018,79.291,0,1,0,0,0,0,0,0,0,0
775,3,26,46.578664,45.14,44.826,15728640,14680064,284430,,6.428,-22.018,79.228,0,1,0,0,0,0,0,0,0,0
776,3,26,46.642392,45.203,44.826,15728640,14680064,284431,,6.428,-22.018,79.165,0,1,0,0,0,0,0,0,0,0
777,3,26,46.706552,45.268,45.232,14680064,12582912,284432,,6.428,-22.018,79.1,0,1,0,0,0,0,0,0,0,0
778,3,26,46.7702,45.332,45.232,14680064,12582912,284433,,6.428,-22.018,79.036,0,1,0,0,0,0,0,0,0,0
779,3,26,46.833744,45.395,45.232,14680064,12582912,284434,,6.428,-22.018,78.973,0,1,0,0,0,0,0,0,0,0
780,3,26,46.897336,45.458,45.232,14680064,12582912,284435,,6.428,-22.019,78.91,0,1,0,0,0,0,0,0,0,0
781,3,26,46.960776,45.522,45.232,14680064,12582912,284436,,6.428,-22.019,78.846,0,1,0,0,0,0,0,0,0,0
782,3,26,47.024216,45.586,45.232,14680064,12582912,284437,,6.428,-22.019,78.782,0,1,0,0,0,0,0,0,0,0
783,3,26,47.087896,45.65,45.232,14680064,12582912,284438,,6.428,-22.019,78.718,0,1,0,0,0,0,0,0,0,0
784,3,26,47.151496,45.713,45.232,14680064,12582912,284439,,6.428,-22.019,78.655,0,1,0,0,0,0,0,0,0,0
785,3,26,47.21504,45.777,45.732,12582912,8388608,284440,,6.428,-22.019,78.591,0,1,0,0,0,0,0,0,0,0
786,3,26,47.2786,45.84,45.732,12582912,8388608,284441,,6.428,-22.019,78.527,0,1,0,0,0,0,0,0,0,0
787,3,26,47.3422,45.904,45.732,12582912,8388608,284442,,6.428,-22.019,78.462,0,1,0,0,0,0,0,0,0,0
788,3,26,47.406208,45.968,45.732,12582912,8388608,284443,,6.428,-22.019,78.397,0,1,0,0,0,0,0,0,0,0
789,3,26,47.469856,46.031,45.732,12582912,8388608,284444,,6.428,-22.019,78.334,0,1,0,0,0,0,0,0,0,0
790,3,26,47.53332,46.095,45.732,12582912,8388608,284445,,6.428,-22.019,78.27,0,1,0,0,0,0,0,0,0,0
791,3,26,47.596736,46.158,45.732,12582912,8388608,284446,,6.428,-22.019,78.207,0,1,0,0,0,0,0,0,0,0
792,3,26,47.660816,46.222,45.732,12582912,8388608,284447,,6.428,-22.019,78.145,0,1,0,0,0,0,0,0,0,0
793,3,26,47.724336,46.286,46.231,8388608,0,284448,,6.428,-22.019,78.083,0,1,0,0,0,0,0,0,0,0
794,3,26,47.787664,46.349,46.231,8388608,0,284449,,6.428,-22.019,78.021,0,1,0,0,0,0,0,0,0,0
795,3,26,47.851224,46.413,46.231,8388608,0,284450,,6.428,-22.019,77.957,0,1,0,0,0,0,0,0,0,0
796,3,26,47.915288,46.477,46.231,8388608,0,284451,,6.428,-22.02,77.893,0,1,0,0,0,0,0,0,0,0
797,3,26,47.978648,46.54,46.231,8388608,0,284452,,6.428,-22.02,77.829,0,1,0,0,0,0,0,0,0,0
798,3,26,48.042016,46.603,46.231,8388608,0,284453,,6.428,-22.02,77.765,0,1,0,0,0,0,0,0,0,0
799,3,26,48.105712,46.667,46.231,8388608,0,284454,,6.428,-22.02,77.701,0,1,0,0,0,0,0,0,0,0
800,3,26,48.169656,46.731,46.231,8388608,0,284455,,6.428,-22.02,77.637,0,1,0,0,0,0,0,0,0,0
801,3,26,48.233104,46.794,46.731,0,0,284456,,6.428,-22.02,77.574,0,1,0,0,0,0,0,0,0,0
802,3,26,48.297104,46.858,46.731,0,0,284457,,6.428,-22.02,77.51,0,1,0,0,0,0,0,0,0,0
803,3,26,48.360776,46.922,46.731,0,0,284458,,6.428,-22.02,77.446,0,1,0,0,0,0,0,0,0,0
804,3,26,48.424176,46.985,46.731,0,0,284459,,6.428,-22.02,77.383,0,1,0,0,0,0,0,0,0,0
805,3,26,48.487544,47.049,46.731,0,0,284460,,6.428,-22.02,77.319,0,1,0,0,0,0,0,0,0,0
806,3,26,48.551,47.112,46.731,0,0,284461,,6.428,-22.02,77.256,0,1,0,0,0,0,0,0,0,0
807,3,26,48.615072,47.176,46.731,0,0,284462,,6.428,-22.02,77.192,0,1,0,0,0,0,0,0,0,0
808,3,26,48.678624,47.24,46.731,0,0,284463,,6.428,-22.02,77.128,0,1,0,0,0,0,0,0,0,0
809,3,26,48.742024,47.303,46.731,0,0,284464,,6.428,-22.02,77.065,0,1,0,0,0,0,0,0,0,0
810,3,26,48.805688,47.367,46.731,0,0,284465,,6.428,-22.02,77.001,0,1,0,0,0,0,0,0,0,0
811,3,26,48.869688,47.431,46.731,0,0,284466,,6.428,-22.021,76.937,0,1,0,0,0,0,0,0,0,0
812,3,26,48.933072,47.494,46.731,0,0,284467,,6.428,-22.021,76.874,0,1,0,0,0,0,0,0,0,0
813,3,26,48.996536,47.559,46.731,0,0,284468,,6.428,-22.021,76.809,0,1,0,0,0,0,0,0,0,0
814,3,26,49.060208,47.622,46.731,0,0,284469,,6.428,-22.021,76.746,0,1,0,0,0,0,0,0,0,0
815,3,26,49.124152,47.686,46.731,0,0,284470,,6.428,-22.021,76.682,0,1,0,0,0,0,0,0,0,0
816,3,26,49.187616,47.749,46.731,0,0,284471,,6.428,-22.021,76.619,0,1,0,0,0,0,0,0,0,0
817,3,26,49.250976,47.813,46.731,0,0,284472,,6.428,-22.021,76.554,0,1,0,0,0,0,0,0,0,0
818,3,26,49.314824,47.876,46.731,0,0,284473,,6.428,-22.021,76.491,0,1,0,0,0,0,0,0,0,0
819,3,26,49.3786,47.94,46.731,0,0,284474,,6.428,-22.021,76.427,0,1,0,0,0,0,0,0,0,0
820,3,26,49.442072,48.004,46.731,0,0,284475,,6.428,-22.021,76.363,0,1,0,0,0,0,0,0,0,0
821,3,26,49.50552,48.067,46.731,0,0,284476,,6.428,-22.021,76.301,0,1,0,0,0,0,0,0,0,0
822,3,26,49.569456,48.131,46.731,0,0,284477,,6.428,-22.021,76.237,0,1,0,0,0,0,0,0,0,0
823,3,26,49.633144,48.194,46.731,0,0,284478,,6.428,-22.021,76.174,0,1,0,0,0,0,0,0,0,0
824,3,26,49.696512,48.258,46.731,0,0,284479,,6.428,-22.021,76.11,0,1,0,0,0,0,0,0,0,0
825,3,26,49.759952,48.321,46.731,0,0,284480,,6.428,-22.021,76.047,0,1,0,0,0,0,0,0,0,0
826,3,26,49.824048,48.386,46.731,0,0,284481,,6.428,-22.021,75.982,0,1,0,0,0,0,0,0,0,0
827,3,26,49.88756,48.449,46.731,0,0,284482,,6.428,-22.021,75.919,0,1,0,0,0,0,0,0,0,0
828,3,26,49.951392,48.513,46.731,0,0,284483,,6.428,-22.022,75.855,0,1,0,0,0,0,0,0,0,0
829,3,26,50.015152,48.577,46.731,0,0,284484,,6.428,-22.022,75.791,0,1,0,0,0,0,0,0,0,0
830,3,26,50.078472,48.64,46.731,0,0,284485,,6.428,-22.022,75.728,0,1,0,0,0,0,0,0,0,0
831,3,26,50.14184,48.703,46.731,0,0,284486,,6.428,-22.022,75.665,0,1,0,0,0,0,0,0,0,0
832,3,26,50.205736,48.767,46.731,0,0,284487,,6.428,-22.022,75.601,0,1,0,0,0,0,0,0,0,0
833,3,26,50.269416,48.831,46.731,0,0,284488,,6.428,-22.022,75.537,0,1,0,0,0,0,0,0,0,0
834,3,26,50.33296,48.894,46.731,0,0,284489,,6.428,-22.022,75.474,0,1,0,0,0,0,0,0,0,0
835,3,26,50.396968,48.958,46.731,0,0,284490,,6.428,-22.022,75.41,0,1,0,0,0,0,0,0,0,0
836,3,26,50.460272,49.021,49,16776960,16776704,284491,,6.428,-22.022,75.347,0,1,0,0,0,0,0,0,0,0
837,3,26,50.524128,49.085,49,16776960,16776704,284492,,6.428,-22.022,75.282,0,1,0,0,0,0,0,0,0,0
838,3,26,50.58772,49.149,49,16776960,16776704,284493,,6.428,-22.022,75.218,0,1,0,0,0,0,0,0,0,0
839,3,26,50.651296,49.212,49,16776960,16776704,284494,,6.428,-22.022,75.154,0,1,0,0,0,0,0,0,0,0
840,3,26,50.715184,49.276,49,16776960,16776704,284495,,6.428,-22.022,75.09,0,1,0,0,0,0,0,0,0,0
841,3,26,50.778464,49.339,49,16776960,16776704,284496,,6.428,-22.022,75.028,0,1,0,0,0,0,0,0,0,0
842,3,26,50.842352,49.403,49,16776960,16776704,284497,,6.428,-22.022,74.964,0,1,0,0,0,0,0,0,0,0
843,3,26,50.905888,49.467,49,16776960,16776704,284498,,6.428,-22.023,74.901,0,1,0,0,0,0,0,0,0,0
844,3,26,50.969288,49.53,49,16776960,16776704,284499,,6.428,-22.023,74.838,0,1,0,0,0,0,0,0,0,0
845,3,26,51.033192,49.594,49,16776960,16776704,284500,,6.428,-22.023,74.774,0,1,0,0,0,0,0,0,0,0
846,3,26,51.096496,49.658,49,16776960,16776704,284501,,6.428,-22.023,74.71,0,1,0,0,0,0,0,0,0,0
847,3,26,51.160304,49.722,49,16776960,16776704,284502,,6.428,-22.023,74.646,0,1,0,0,0,0,0,0,0,0
848,3,26,51.223904,49.785,49,16776960,16776704,284503,,6.428,-22.023,74.583,0,1,0,0,0,0,0,0,0,0
849,3,26,51.287416,49.849,49,16776960,16776704,284504,,6.428,-22.023,74.518,0,1,0,0,0,0,0,0,0,0
850,3,26,51.351496,49.913,49,16776960,16776704,284505,,6.428,-22.023,74.454,0,1,0,0,0,0,0,0,0,0
851,3,26,51.414784,49.976,49,16776960,16776704,284506,,6.428,-22.023,74.391,0,1,0,0,0,0,0,0,0,0
852,3,26,51.478688,50.04,49,16776960,16776704,284507,,6.428,-22.023,74.327,0,1,0,0,0,0,0,0,0,0
853,3,26,51.542384,50.104,49,16776960,16776704,284508,,6.428,-22.023,74.263,0,1,0,0,0,0,0,0,0,0
854,3,26,51.605712,50.167,49,16776960,16776704,284509,,6.428,-22.023,74.2,0,1,0,0,0,0,0,0,0,0
855,3,26,51.66892,50.231,49,16776960,16776704,284510,,6.428,-22.023,74.137,0,1,0,0,0,0,0,0,0,0
856,3,26,51.733056,50.295,49,16776960,16776704,284511,,6.428,-22.023,74.073,0,1,0,0,0,0,0,0,0,0
857,3,26,51.796576,50.358,49,16776960,16776704,284512,,6.428,-22.023,74.01,0,1,0,0,0,0,0,0,0,0
858,3,26,51.860208,50.422,49,16776960,16776704,284513,,6.428,-22.023,73.946,0,1,0,0,0,0,0,0,0,0
859,3,26,51.924256,50.486,49,16776960,16776704,284514,,6.428,-22.023,73.882,0,1,0,0,0,0,0,0,0,0
860,3,26,51.987616,50.55,49,16776960,16776704,284515,,6.428,-22.023,73.818,0,1,0,0,0,0,0,0,0,0
861,3,26,52.050976,50.613,49,16776960,16776704,284516,,6.428,-22.023,73.755,0,1,0,0,0,0,0,0,0,0
862,3,26,52.114976,50.677,49,16776960,16776704,284517,,6.428,-22.023,73.691,0,1,0,0,0,0,0,0,0,0
863,3,26,52.178864,50.741,49,16776960,16776704,284518,,6.428,-22.024,73.627,0,1,0,0,0,0,0,0,0,0
864,3,26,52.2424,50.804,49,16776960,16776704,284519,,6.428,-22.024,73.564,0,1,0,0,0,0,0,0,0,0
865,3,26,52.306,50.868,49,16776960,16776704,284520,,6.428,-22.024,73.5,0,1,0,0,0,0,0,0,0,0
866,3,26,52.36956,50.931,49,16776960,16776704,284521,,6.428,-22.024,73.437,0,1,0,0,0,0,0,0,0,0
867,3,26,52.432944,50.994,49,16776960,16776704,284522,,6.428,-22.024,73.374,0,1,0,0,0,0,0,0,0,0
868,3,26,52.496312,51.058,49,16776960,16776704,284523,,6.428,-22.024,73.31,0,1,0,0,0,0,0,0,0,0
869,3,26,52.559888,51.121,49,16776960,16776704,284524,,6.428,-22.024,73.247,0,1,0,0,0,0,0,0,0,0
870,3,26,52.624216,51.186,49,16776960,16776704,284525,,6.428,-22.024,73.182,0,1,0,0,0,0,0,0,0,0
871,3,26,52.687832,51.249,49,16776960,16776704,284526,,6.428,-22.025,73.118,0,1,0,0,0,0,0,0,0,0
872,3,26,52.751448,51.313,49,16776960,16776704,284527,,6.428,-22.025,73.054,0,1,0,0,0,0,0,0,0,0
873,3,26,52.814944,51.376,49,16776960,16776704,284528,,6.428,-22.025,72.991,0,1,0,0,0,0,0,0,0,0
874,3,26,52.878392,51.439,49,16776960,16776704,284529,,6.428,-22.025,72.928,0,1,0,0,0,0,0,0,0,0
875,3,26,52.941912,51.503,49,16776960,16776704,284530,,6.428,-22.025,72.864,0,1,0,0,0,0,0,0,0,0
876,3,26,53.0056,51.567,49,16776960,16776704,284531,,6.428,-22.025,72.8,0,1,0,0,0,0,0,0,0,0
877,3,26,53.069152,51.63,49,16776960,16776704,284532,,6.428,-22.025,72.737,0,1,0,0,0,0,0,0,0,0
878,3,26,53.132696,51.694,49,16776960,16776704,284533,,6.428,-22.025,72.673,0,1,0,0,0,0,0,0,0,0
879,3,26,53.196392,51.758,49,16776960,16776704,284534,,6.428,-22.025,72.609,0,1,0,0,0,0,0,0,0,0
880,3,26,53.259832,51.821,49,16776960,16776704,284535,,6.428,-22.025,72.546,0,1,0,0,0,0,0,0,0,0
881,3,26,53.3234,51.885,49,16776960,16776704,284536,,6.428,-22.025,72.482,0,1,0,0,0,0,0,0,0,0
882,3,26,53.387104,51.949,49,16776960,16776704,284537,,6.428,-22.025,72.418,0,1,0,0,0,0,0,0,0,0
883,3,26,53.450816,52.012,49,16776960,16776704,284538,,6.428,-22.025,72.355,0,1,0,0,0,0,0,0,0,0
884,3,26,53.5148,52.076,49,16776960,16776704,284539,,6.428,-22.025,72.291,0,1,0,0,0,0,0,0,0,0
885,3,26,53.57832,52.14,49,16776960,16776704,284540,,6.428,-22.025,72.228,0,1,0,0,0,0,0,0,0,0
886,3,26,53.641872,52.204,49,16776960,16776704,284541,,6.428,-22.025,72.164,0,1,0,0,0,0,0,0,0,0
887,3,26,53.70536,52.267,49,16776960,16776704,284542,,6.428,-22.025,72.101,0,1,0,0,0,0,0,0,0,0
